country_code,state,icao,latitude,longitude
US,Alaska,PASK,66.6001,-159.986
US,Alaska,PAWM,64.6892,-163.413
US,Alaska,PANA,60.6903,-161.979
US,Alaska,PAUO,61.7542,-150.052
US,Alaska,PAWG,56.4843,-132.37
US,Alaska,PACS,61.1821,-149.863
US,Alaska,PFWS,58.7034,-157.008
US,Alaska,PAWN,67.5661,-162.975
US,Alaska,PAWS,61.5717,-149.54
US,Alaska,PAEW,60.9391,-164.641
US,Alaska,PAYA,59.5033,-139.66
US,Arizona,KAVQ,32.4096,-111.218
US,Arizona,KIWA,33.3078,-111.655
US,Arizona,KBXK,33.4204,-112.686
US,Arizona,KCFT,32.9528,-109.21
US,Arizona,KCGZ,32.9549,-111.767
US,Arizona,KDGL,31.3426,-109.506
US,Arizona,KDMA,32.1665,-110.883
US,Arizona,KDUG,31.469,-109.604
US,Arizona,KDVT,33.6883,-112.083
US,Arizona,KFHU,31.5885,-110.344
US,Arizona,KFLG,35.1385,-111.671
US,Arizona,KGCN,35.9524,-112.147
US,Arizona,KGYR,33.4225,-112.376
US,Arizona,KHII,34.5711,-114.358
US,Arizona,KIFP,35.1574,-114.56
US,Arizona,KIGM,35.2595,-113.938
US,Arizona,KINW,35.0219,-110.723
US,Arizona,KLGF,32.86,-114.397
US,Arizona,KLUF,33.535,-112.383
US,Arizona,KFFZ,33.4608,-111.728
US,Arizona,KMZJ,32.5106,-111.328
US,Arizona,KOLS,31.4177,-110.848
US,Arizona,KPGA,36.9261,-111.448
US,Arizona,KPHX,33.4343,-112.012
US,Arizona,KPAN,34.2568,-111.339
US,Arizona,KPRC,34.6545,-112.42
US,Arizona,KSAD,32.8548,-109.635
US,Arizona,KSDL,33.6229,-111.911
US,Arizona,KSEZ,34.8486,-111.788
US,Arizona,KSJN,34.5186,-109.379
US,Arizona,KSOW,34.2655,-110.006
US,Arizona,KTUS,32.1161,-110.941
US,Arizona,KTYL,34.4528,-110.115
US,Arizona,KNYL,32.6566,-114.606
US,Arkansas,KAGO,33.228,-93.217
US,Arkansas,KARG,36.1247,-90.9251
US,Arkansas,KAWM,35.1351,-90.2344
US,Arkansas,KBVX,35.7262,-91.6473
US,Arkansas,KBYH,35.9643,-89.944
US,Arkansas,KCDH,33.6228,-92.7634
US,Arkansas,KCVK,36.2649,-91.5626
US,Arkansas,KCRT,33.1783,-91.8802
US,Arkansas,KELD,33.221,-92.8133
US,Arkansas,KFCY,34.942,-90.775
US,Arkansas,KFLP,36.2909,-92.5903
US,Arkansas,KFSM,35.3366,-94.3674
US,Arkansas,KFYV,36.0051,-94.1701
US,Arkansas,KHEE,34.5766,-90.6762
US,Arkansas,KHKA,35.9404,-89.8308
US,Arkansas,KHOT,34.478,-93.0962
US,Arkansas,KHRO,36.2615,-93.1547
US,Arkansas,KJBR,35.8317,-90.6464
US,Arkansas,KLIT,34.7294,-92.2243
US,Arkansas,KLRF,34.9169,-92.1497
US,Arkansas,KMPJ,35.1389,-92.9092
US,Arkansas,KMXA,35.8944,-90.1546
US,Arkansas,KPBF,34.1731,-91.9356
US,Arkansas,KPGR,36.0629,-90.5078
US,Arkansas,KROG,36.3723,-94.1069
US,Arkansas,KSGT,34.5995,-91.575
US,Arkansas,KSLG,36.1919,-94.49
US,Arkansas,KASG,36.1764,-94.1193
US,Arkansas,KSRC,35.2106,-91.7375
US,Arkansas,KTXK,33.4537,-93.991
US,Arkansas,KBPK,36.3689,-92.4705
US,Arkansas,KXNA,36.2819,-94.3068
US,California,KACV,40.9781,-124.109
US,California,KAHC,40.2662,-120.153
US,California,KAPC,38.2132,-122.281
US,California,KAPV,34.5753,-117.186
US,California,KAUN,38.9548,-121.082
US,California,KAVX,33.4049,-118.416
US,California,KBAB,39.1361,-121.437
US,California,KBFL,35.4336,-119.057
US,California,KBIH,37.3731,-118.364
US,California,KBLH,33.6192,-114.717
US,California,KBLU,39.275,-120.71
US,California,KBNG,33.9231,-116.851
US,California,KBUR,34.2007,-118.359
US,California,KBWC,32.9929,-115.517
US,California,KBYS,35.2805,-116.63
US,California,KCCB,34.1116,-117.688
US,California,KCCR,37.9897,-122.057
US,California,KCEC,41.7802,-124.237
US,California,KCIC,39.7954,-121.858
US,California,KCRQ,33.1283,-117.28
US,California,KCLR,33.1315,-115.521
US,California,KCNO,33.9747,-117.637
US,California,KCPM,33.89,-118.244
US,California,KCRO,36.1025,-119.595
US,California,KCXL,32.6695,-115.513
US,California,KDAG,34.8537,-116.787
US,California,KEDW,34.9054,-117.884
US,California,KEED,34.7663,-114.623
US,California,KEKA,40.8034,-124.113
US,California,KEMT,34.0861,-118.035
US,California,KFAT,36.7762,-119.718
US,California,KFCH,36.7324,-119.82
US,California,KFUL,33.872,-117.98
US,California,KHAF,37.5134,-122.501
US,California,KHHR,33.9228,-118.335
US,California,KCVH,36.8933,-121.41
US,California,KHMT,33.734,-117.023
US,California,KHWD,37.6592,-122.122
US,California,KIPL,32.8342,-115.579
US,California,KIYK,35.6588,-117.83
US,California,KKIC,36.228,-121.122
US,California,KLAX,33.9425,-118.408
US,California,KLGB,33.8177,-118.152
US,California,KLPC,34.6656,-120.468
US,California,KLSN,37.0629,-120.869
US,California,KLVK,37.6934,-121.82
US,California,KMAE,36.9886,-120.112
US,California,KMCC,38.6676,-121.401
US,California,KMCE,37.2847,-120.514
US,California,KMER,37.3805,-120.568
US,California,KMHR,38.5539,-121.298
US,California,KMHV,35.0594,-118.152
US,California,KMIT,35.5074,-119.192
US,California,KMMH,37.6241,-118.838
US,California,KMOD,37.6258,-120.954
US,California,KMRY,36.587,-121.843
US,California,KMYF,32.8157,-117.14
US,California,KMYV,39.0978,-121.57
US,California,KNJK,32.8292,-115.672
US,California,KNKX,32.8684,-117.143
US,California,KNLC,36.333,-119.952
US,California,KDVO,38.1436,-122.556
US,California,KNRC,37.408,-121.109
US,California,KNRS,32.5667,-117.117
US,California,KNTD,34.1203,-119.121
US,California,KNUQ,37.4161,-122.049
US,California,KNZY,32.6992,-117.215
US,California,KOAK,37.7213,-122.221
US,California,KOAR,36.6819,-121.762
US,California,KOKB,33.2173,-117.354
US,California,KONT,34.056,-117.601
US,California,KOVE,39.4878,-121.622
US,California,KOXR,34.2008,-119.207
US,California,KPAO,37.4611,-122.115
US,California,KPMD,34.6294,-118.085
US,California,KPOC,34.0916,-117.782
US,California,KPRB,35.6729,-120.627
US,California,KPSP,33.8297,-116.507
US,California,KPTV,36.0296,-119.063
US,California,KPVF,38.7242,-120.753
US,California,KRAL,33.9519,-117.445
US,California,KRBL,40.1507,-122.252
US,California,KRDD,40.509,-122.293
US,California,KRHV,37.3329,-121.819
US,California,KRIR,33.9897,-117.411
US,California,KRIV,33.8807,-117.259
US,California,KMPI,37.5109,-120.04
US,California,KSAC,38.5125,-121.493
US,California,KSAN,32.7336,-117.19
US,California,KSAS,33.2414,-115.952
US,California,KSBA,34.4262,-119.84
US,California,KSBD,34.0954,-117.235
US,California,KSBP,35.2368,-120.642
US,California,KSCK,37.8942,-121.238
US,California,KSDM,32.5723,-116.98
US,California,KSEE,32.8262,-116.972
US,California,KSFO,37.619,-122.375
US,California,KSIY,41.7781,-122.473
US,California,KSJC,37.3626,-121.929
US,California,KSMF,38.6954,-121.591
US,California,KSMO,34.0158,-118.451
US,California,KSMX,34.8989,-120.457
US,California,KSNA,33.6757,-117.868
US,California,KSNS,36.6628,-121.606
US,California,KSPA,34.9157,-81.9565
US,California,KIZA,34.6068,-120.076
US,California,KSQL,37.5119,-122.25
US,California,KSTS,38.509,-122.813
US,California,KSMS,33.995,-80.3613
US,California,KSUU,38.2627,-121.927
US,California,KSVE,40.3757,-120.573
US,California,KSZN,34.0606,-119.915
US,California,KSZP,34.3472,-119.061
US,California,KTRK,39.32,-120.14
US,California,KTLR,36.1563,-119.326
US,California,KTNP,34.1316,-115.946
US,California,KTOA,33.8034,-118.34
US,California,KTRM,33.6267,-116.16
US,California,KTSP,35.135,-118.439
US,California,KTVL,38.8939,-119.995
US,California,KUDD,33.7484,-116.275
US,California,KUKI,39.126,-123.201
US,California,KVBG,34.7373,-120.584
US,California,KVCV,34.5975,-117.383
US,California,KVIS,36.3187,-119.393
US,California,KVNY,34.2098,-118.49
US,California,KWHP,34.2593,-118.413
US,California,KWJF,34.7411,-118.219
US,California,KWLW,39.5164,-122.218
US,California,KWVI,36.9357,-121.79
US,Colorado,KAFF,38.9697,-104.813
US,Colorado,KAKO,40.1756,-103.222
US,Colorado,KALS,37.4349,-105.867
US,Colorado,KAPA,39.5701,-104.849
US,Colorado,KASE,39.2232,-106.869
US,Colorado,KBKF,39.7017,-104.752
US,Colorado,KBJC,39.9088,-105.117
US,Colorado,KCEZ,37.303,-108.628
US,Colorado,KCAG,40.4952,-107.522
US,Colorado,KCOS,38.8058,-104.701
US,Colorado,KDEN,39.8617,-104.673
US,Colorado,KDRO,37.1515,-107.754
US,Colorado,KEGE,39.6426,-106.918
US,Colorado,KFCS,38.6784,-104.757
US,Colorado,KFNL,40.4518,-105.011
US,Colorado,KGJT,39.1224,-108.527
US,Colorado,KGUC,38.5339,-106.933
US,Colorado,KGWS,39.5083,-107.311
US,Colorado,KGXY,40.4374,-104.633
US,Colorado,KHDN,40.4812,-107.218
US,Colorado,KLAA,38.0697,-102.688
US,Colorado,KLIC,39.2748,-103.666
US,Colorado,KLXV,39.2203,-106.317
US,Colorado,KMTJ,38.5098,-107.894
US,Colorado,KPSO,37.2863,-107.056
US,Colorado,KPUB,38.2891,-104.497
US,Colorado,KRIL,39.5263,-107.727
US,Colorado,KSBS,40.5163,-106.866
US,Colorado,KANK,38.5383,-106.049
US,Colorado,KSTK,40.6153,-103.265
US,Colorado,KTAD,37.2594,-104.341
US,Colorado,KTEX,37.9538,-107.908
US,Colorado,KBDU,40.0394,-105.226
US,Connecticut,KBDL,41.9392,-72.6833
US,Connecticut,KBDR,41.1635,-73.1262
US,Connecticut,KDXR,41.3715,-73.4822
US,Connecticut,KGON,41.3301,-72.0451
US,Connecticut,KHFD,41.7367,-72.6494
US,Connecticut,KHVN,41.2637,-72.8868
US,Connecticut,KOXC,41.4786,-73.1352
US,Delaware,KDOV,39.1295,-75.466
US,Delaware,KGED,38.6892,-75.3589
US,Delaware,KILG,39.6787,-75.6065
US,Florida,KAAF,29.7275,-85.0275
US,Florida,KAPF,26.1526,-81.7753
US,Florida,KAVO,27.5912,-81.5278
US,Florida,KBCT,26.3785,-80.1077
US,Florida,KBOW,27.9434,-81.7834
US,Florida,KCDK,29.1342,-83.0505
US,Florida,KCEW,30.7788,-86.5221
US,Florida,KCLW,27.9767,-82.7587
US,Florida,KCOF,28.2349,-80.6101
US,Florida,KCOI,28.3416,-80.6855
US,Florida,KCRG,30.3363,-81.5144
US,Florida,KCTY,29.6355,-83.1048
US,Florida,KDAB,29.1799,-81.0581
US,Florida,KDTS,30.4001,-86.4715
US,Florida,KECP,30.3571,-85.7954
US,Florida,KEGI,30.6504,-86.5229
US,Florida,KEYW,24.5561,-81.7596
US,Florida,KFLL,26.0726,-80.1527
US,Florida,KFMY,26.5866,-81.8633
US,Florida,KFPR,27.4951,-80.3683
US,Florida,KFXE,26.1973,-80.1707
US,Florida,KGIF,28.0629,-81.7533
US,Florida,KGNV,29.6901,-82.2718
US,Florida,KHST,25.4886,-80.3836
US,Florida,KHWO,26.0012,-80.2407
US,Florida,KIMM,26.4332,-81.401
US,Florida,KISM,28.2898,-81.4371
US,Florida,KJAX,30.4941,-81.6879
US,Florida,KLAL,27.9889,-82.0186
US,Florida,KLCQ,30.182,-82.5769
US,Florida,KLEE,28.8231,-81.8087
US,Florida,KLNA,26.593,-80.0851
US,Florida,KMCF,27.8493,-82.5212
US,Florida,KMCO,28.4294,-81.309
US,Florida,KMIA,25.7932,-80.2906
US,Florida,KMLB,28.1028,-80.6453
US,Florida,KMKY,25.995,-81.6725
US,Florida,KMTH,24.7261,-81.0514
US,Florida,KNEN,30.3539,-81.8719
US,Florida,KNIP,30.2358,-81.6806
US,Florida,KNPA,30.3527,-87.3186
US,Florida,KNQX,24.5758,-81.6889
US,Florida,KNRB,30.3911,-81.4247
US,Florida,KNSE,30.7242,-87.0219
US,Florida,KNUN,30.4694,-87.3381
US,Florida,KOBE,27.2628,-80.8498
US,Florida,KOCF,29.1726,-82.2242
US,Florida,KOPF,25.907,-80.2784
US,Florida,KORL,28.5455,-81.3329
US,Florida,KPAM,30.0696,-85.5754
US,Florida,KPBI,26.6832,-80.0956
US,Florida,KPGD,26.9202,-81.9905
US,Florida,KPHK,26.785,-80.6934
US,Florida,KPIE,27.9102,-82.6874
US,Florida,KPNS,30.4734,-87.1866
US,Florida,KPMP,26.2471,-80.1111
US,Florida,KRSW,26.5362,-81.7552
US,Florida,KSEF,27.4564,-81.3424
US,Florida,KSFB,28.7776,-81.2375
US,Florida,KSPG,27.7651,-82.627
US,Florida,KSRQ,27.3954,-82.5544
US,Florida,KSUA,27.1817,-80.2211
US,Florida,KTIX,28.5148,-80.7992
US,Florida,KTLH,30.3965,-84.3503
US,Florida,KTMB,25.6479,-80.4328
US,Florida,KTNT,25.8618,-80.897
US,Florida,KTPA,27.9755,-82.5332
US,Florida,KTPF,27.9156,-82.4493
US,Florida,KSGJ,29.9592,-81.3398
US,Florida,KVNC,27.0716,-82.4403
US,Florida,KVPS,30.4832,-86.5254
US,Florida,KVQQ,30.2187,-81.8767
US,Florida,KVRB,27.6556,-80.4179
US,Florida,KZPH,28.2282,-82.1559
US,Georgia,KABY,31.5355,-84.1945
US,Georgia,KAGS,33.3699,-81.9645
US,Georgia,KAHN,33.9486,-83.3263
US,Georgia,KATL,33.6367,-84.4281
US,Georgia,KAYS,31.2491,-82.3955
US,Georgia,KBGE,30.9715,-84.6374
US,Georgia,KBQK,31.2588,-81.4665
US,Georgia,KCSG,32.5163,-84.9389
US,Georgia,KDBN,32.5644,-82.9853
US,Georgia,KDNL,33.4665,-82.0394
US,Georgia,KDNN,34.7229,-84.8702
US,Georgia,KFTY,33.7791,-84.5214
US,Georgia,KGVL,34.2726,-83.8302
US,Georgia,KLGC,33.0089,-85.0726
US,Georgia,KLHW,31.8891,-81.5623
US,Georgia,KLSF,32.3373,-84.9913
US,Georgia,KLZU,33.9781,-83.9624
US,Georgia,KMAC,32.8221,-83.562
US,Georgia,KMCN,32.6928,-83.6492
US,Georgia,KMGE,33.9154,-84.5163
US,Georgia,KMGR,31.0849,-83.8033
US,Georgia,KMLJ,33.1542,-83.2407
US,Georgia,KMQW,32.0946,-82.8822
US,Georgia,KMUL,31.1378,-83.7042
US,Georgia,KPDK,33.8756,-84.302
US,Georgia,KPIM,32.8407,-84.8824
US,Georgia,KRMG,34.3506,-85.158
US,Georgia,KSAV,32.1276,-81.2021
US,Georgia,KSSI,31.1518,-81.3913
US,Georgia,KSVN,32.01,-81.1457
US,Georgia,KSYV,31.5585,-83.8957
US,Georgia,KTBR,32.4827,-81.7369
US,Georgia,KTMA,31.429,-83.4885
US,Georgia,KTOC,34.5938,-83.2958
US,Georgia,KTVI,30.9016,-83.8813
US,Georgia,KVAD,30.9678,-83.193
US,Georgia,KVDI,32.1927,-82.3712
US,Georgia,KVLD,30.7825,-83.2767
US,Georgia,KWDR,33.9829,-83.6674
US,Georgia,KWRB,32.6401,-83.5919
US,Hawaii,PHBK,22.0228,-159.785
US,Hawaii,PHSF,19.7601,-155.554
US,Hawaii,NSFQ,-14.2172,-169.425
US,Hawaii,PHDH,21.5795,-158.197
US,Hawaii,PHHI,21.4835,-158.04
US,Hawaii,PHNL,21.3206,-157.924
US,Hawaii,PHHN,20.7956,-156.014
US,Hawaii,PHTO,19.7214,-155.048
US,Hawaii,PHJH,20.9629,-156.673
US,Hawaii,PHJR,21.3074,-158.07
US,Hawaii,PHKO,19.7388,-156.046
US,Hawaii,PHLI,21.976,-159.339
US,Hawaii,PHNY,20.7856,-156.951
US,Hawaii,PHLU,21.211,-156.974
US,Hawaii,PMDY,28.2017,-177.381
US,Hawaii,PHMK,21.1529,-157.096
US,Hawaii,PHMU,20.0013,-155.668
US,Hawaii,PHNG,21.4505,-157.768
US,Hawaii,PHOG,20.8986,-156.43
US,Hawaii,PHPA,21.8969,-159.603
US,Hawaii,PHUP,20.2653,-155.86
US,Idaho,KBOI,43.5644,-116.223
US,Idaho,KBYI,42.5426,-113.772
US,Idaho,KLLJ,44.523,-114.218
US,Idaho,KCOE,47.7743,-116.82
US,Idaho,KGNG,42.9172,-114.765
US,Idaho,KIDA,43.5136,-112.071
US,Idaho,KGIC,45.9426,-116.123
US,Idaho,KLWS,46.3745,-117.015
US,Idaho,KMLD,42.1666,-112.297
US,Idaho,KMUO,43.0436,-115.872
US,Idaho,KMYL,44.8897,-116.101
US,Idaho,KPIH,42.9098,-112.596
US,Idaho,KRXE,43.8339,-111.805
US,Idaho,KSMN,45.1238,-113.881
US,Idaho,KSUN,43.5044,-114.296
US,Idaho,KTWF,42.4818,-114.488
US,Illinois,KALN,38.8903,-90.046
US,Illinois,KARR,41.7719,-88.4757
US,Illinois,KBLV,38.5452,-89.8352
US,Illinois,KBMI,40.4771,-88.9159
US,Illinois,KCIR,37.0645,-89.2196
US,Illinois,KCMI,40.0392,-88.2781
US,Illinois,KCPS,38.5707,-90.1562
US,Illinois,KDEC,39.8346,-88.8657
US,Illinois,KDNV,40.1992,-87.5959
US,Illinois,KDPA,41.9078,-88.2486
US,Illinois,KDVN,41.6103,-90.5883
US,Illinois,KENL,38.5151,-89.0911
US,Illinois,KEOK,40.4599,-91.4285
US,Illinois,KFEP,42.2462,-89.582
US,Illinois,KGBG,40.938,-90.4311
US,Illinois,KGRE,38.8362,-89.3784
US,Illinois,KHSB,37.8113,-88.5503
US,Illinois,KIJX,39.7707,-90.238
US,Illinois,KIKK,41.0714,-87.8463
US,Illinois,KJOT,41.5178,-88.1755
US,Illinois,KLOT,41.6073,-88.0962
US,Illinois,KLWV,38.7643,-87.6055
US,Illinois,KMDH,37.7781,-89.252
US,Illinois,KMDW,41.7861,-87.7525
US,Illinois,KMLI,41.4485,-90.5075
US,Illinois,KMQB,40.5201,-90.6524
US,Illinois,KMTO,39.4779,-88.2792
US,Illinois,KMVN,38.3219,-88.8535
US,Illinois,KMWA,37.755,-89.0111
US,Illinois,KOLY,38.7207,-88.1749
US,Illinois,KORD,41.9786,-87.9047
US,Illinois,KPIA,40.6642,-89.6933
US,Illinois,KRFD,42.1953,-89.0972
US,Illinois,KSAR,38.1489,-89.6987
US,Illinois,KSLO,38.6429,-88.9642
US,Illinois,KSPI,39.8441,-89.6779
US,Illinois,KSQI,41.7428,-89.6763
US,Illinois,KUGN,42.4222,-87.8679
US,Illinois,KUIN,39.9427,-91.1946
US,Illinois,KVLA,38.9915,-89.1662
US,Illinois,KVYS,41.3519,-89.1531
US,Indiana,KAID,40.1086,-85.613
US,Indiana,KANQ,41.6397,-85.0835
US,Indiana,KBFR,38.84,-86.4454
US,Indiana,KBMG,39.146,-86.6167
US,Indiana,KCEV,39.6985,-85.1297
US,Indiana,KBAK,39.2619,-85.8963
US,Indiana,KEKM,41.7194,-86.0032
US,Indiana,KEVV,38.037,-87.5324
US,Indiana,KFRH,38.5062,-86.6369
US,Indiana,KFWA,40.9785,-85.1951
US,Indiana,VOGB,26.6319,-78.3592
US,Indiana,KGFD,39.7903,-85.7361
US,Indiana,KGSH,41.5264,-85.7929
US,Indiana,KGUS,40.6481,-86.1521
US,Indiana,KHLB,39.3445,-85.2583
US,Indiana,KHNB,38.249,-86.9537
US,Indiana,KIND,39.7173,-86.2944
US,Indiana,KLAF,40.4123,-86.9369
US,Indiana,KPPO,41.5725,-86.7345
US,Indiana,KIMS,38.7589,-85.4655
US,Indiana,KMGC,41.7033,-86.8212
US,Indiana,KMIE,40.2423,-85.3959
US,Indiana,KMZZ,40.4899,-85.6797
US,Indiana,KOKK,40.5282,-86.059
US,Indiana,KRCR,41.0656,-86.1817
US,Indiana,KRID,39.7572,-84.8428
US,Indiana,KRZL,40.9479,-87.1826
US,Indiana,KSBN,41.7087,-86.3173
US,Indiana,KSER,38.9236,-85.9074
US,Indiana,KSIV,39.1147,-87.4483
US,Indiana,KSMD,41.1434,-85.1528
US,Indiana,KVPZ,41.454,-87.0071
US,Iowa,KAIO,41.4073,-95.0469
US,Iowa,KALO,42.5571,-92.4003
US,Iowa,KAMW,41.992,-93.6218
US,Iowa,KAXA,43.0779,-94.272
US,Iowa,KBNW,42.0496,-93.8476
US,Iowa,KBRL,40.7832,-91.1255
US,Iowa,KCBF,41.2592,-95.7606
US,Iowa,KCCY,43.0726,-92.6108
US,Iowa,KCID,41.8847,-91.7108
US,Iowa,KCIN,42.0462,-94.789
US,Iowa,KCSQ,41.0214,-94.3633
US,Iowa,KCWI,41.8311,-90.3291
US,Iowa,KDBQ,42.402,-90.7095
US,Iowa,KDEH,43.2755,-91.7394
US,Iowa,KDNS,41.9864,-95.3807
US,Iowa,KDSM,41.534,-93.6631
US,Iowa,KEBS,42.4366,-93.8689
US,Iowa,KEFW,42.0102,-94.3426
US,Iowa,KEST,43.4074,-94.7464
US,Iowa,KFFL,41.0533,-91.9789
US,Iowa,KFSW,40.6593,-91.3268
US,Iowa,KFOD,42.5515,-94.1926
US,Iowa,KFXY,43.2347,-93.6241
US,Iowa,KHPT,42.7237,-93.2263
US,Iowa,KICL,40.7218,-95.0264
US,Iowa,KIDG,42.3325,-95.445
US,Iowa,KIFA,42.4708,-93.27
US,Iowa,KIOW,41.6392,-91.5465
US,Iowa,KLRJ,42.778,-96.1937
US,Iowa,KMCW,43.1578,-93.3313
US,Iowa,KMIW,42.1128,-92.9178
US,Iowa,KMPZ,40.9466,-91.5111
US,Iowa,KMUT,41.3678,-91.1482
US,Iowa,KMXO,42.2263,-91.1635
US,Iowa,KOMA,41.3032,-95.8941
US,Iowa,KOOA,41.0048,-93.3096
US,Iowa,KOTM,41.1066,-92.4479
US,Iowa,KPOH,36.2456,-90.9553
US,Iowa,KPRO,41.828,-94.1599
US,Iowa,KSLB,42.5973,-95.2407
US,Iowa,KSPW,43.1655,-95.2028
US,Iowa,KSUX,42.4026,-96.3844
US,Iowa,KTNU,41.6744,-93.0217
US,Kansas,KANY,37.1585,-98.0796
US,Kansas,KBEC,37.6945,-97.215
US,Kansas,KCBK,39.4275,-101.047
US,Kansas,KCEA,37.6486,-97.2506
US,Kansas,KCFV,37.094,-95.5719
US,Kansas,KCNK,39.5493,-97.6523
US,Kansas,KCNU,37.6688,-95.4851
US,Kansas,KDDC,37.7634,-99.9656
US,Kansas,KEQA,37.7741,-96.8176
US,Kansas,KEMP,38.3321,-96.1912
US,Kansas,KEWK,38.0582,-97.2745
US,Kansas,KFLV,39.3683,-94.9147
US,Kansas,KFOE,38.9509,-95.6636
US,Kansas,KFRI,39.0553,-96.7645
US,Kansas,KFSK,37.7984,-94.7694
US,Kansas,KGBD,38.3443,-98.8592
US,Kansas,KGCK,37.9275,-100.724
US,Kansas,KGLD,39.3706,-101.699
US,Kansas,KHLC,39.3788,-99.8315
US,Kansas,KHUT,38.0655,-97.8606
US,Kansas,KHYS,38.8422,-99.2732
US,Kansas,KIAB,37.6219,-97.2682
US,Kansas,KICT,37.6499,-97.4331
US,Kansas,KIDP,37.1584,-95.7784
US,Kansas,KIXD,38.8309,-94.8903
US,Kansas,KLBL,37.0442,-100.96
US,Kansas,KLWC,39.0112,-95.2166
US,Kansas,KLYO,38.3428,-98.2269
US,Kansas,KMHK,39.141,-96.6708
US,Kansas,KMPR,38.3524,-97.6913
US,Kansas,KOJC,38.8476,-94.7376
US,Kansas,KPPF,37.3299,-95.5062
US,Kansas,KPTS,37.4478,-94.7311
US,Kansas,KPTT,37.7016,-98.7469
US,Kansas,KRSL,38.8721,-98.8118
US,Kansas,KSLN,38.791,-97.6522
US,Kansas,KTOP,39.0687,-95.6225
US,Kansas,KWLD,37.1686,-97.0376
US,Kentucky,KBRY,37.8143,-85.4996
US,Kentucky,KBWG,36.9645,-86.4197
US,Kentucky,KCEY,36.6646,-88.3728
US,Kentucky,KCVG,39.0488,-84.6678
US,Kentucky,KEKX,37.686,-85.925
US,Kentucky,KFFT,38.1825,-84.9047
US,Kentucky,KFTK,37.9071,-85.9721
US,Kentucky,KGLW,37.0318,-85.9537
US,Kentucky,KHOP,36.6686,-87.4962
US,Kentucky,KLEX,38.0365,-84.6059
US,Kentucky,KLOU,38.228,-85.6637
US,Kentucky,KLOZ,37.0822,-84.0849
US,Kentucky,KOWB,37.7401,-87.1668
US,Kentucky,KPAH,37.0608,-88.7738
US,Kentucky,KPBX,37.5618,-82.5664
US,Kentucky,KSDF,38.1744,-85.736
US,Kentucky,KSME,37.0534,-84.6159
US,Louisiana,KAEX,31.3274,-92.5498
US,Louisiana,KARA,30.0378,-91.8839
US,Louisiana,KBAD,32.5018,-93.6627
US,Louisiana,KBTR,30.5332,-91.1496
US,Louisiana,KBXA,30.8137,-89.865
US,Louisiana,KCWF,30.2106,-93.1432
US,Louisiana,KDRI,30.8317,-93.3399
US,Louisiana,KDTN,32.5402,-93.745
US,Louisiana,KESF,31.3949,-92.2958
US,Louisiana,KHUM,29.5665,-90.6604
US,Louisiana,KLCH,30.1261,-93.2233
US,Louisiana,KLFT,30.2053,-91.9876
US,Louisiana,KMLU,32.5109,-92.0377
US,Louisiana,KMSY,29.9934,-90.258
US,Louisiana,KNBG,29.8253,-90.035
US,Louisiana,KNEW,30.0424,-90.0283
US,Louisiana,KOPL,30.5584,-92.0994
US,Louisiana,KPOE,31.0448,-93.1917
US,Louisiana,KPTN,29.7095,-91.339
US,Louisiana,KRSN,32.5144,-92.5917
US,Louisiana,KSHV,32.4466,-93.8256
US,Maine,KAUG,44.3206,-69.7973
US,Maine,KBGR,44.8074,-68.8281
US,Maine,KBHB,44.45,-68.3615
US,Maine,KCAR,46.8715,-68.0179
US,Maine,KIZG,43.9911,-70.9479
US,Maine,KHUL,46.1231,-67.7921
US,Maine,KIWI,43.9614,-69.7126
US,Maine,KLEW,44.0485,-70.2835
US,Maine,KMLT,45.6478,-68.6856
US,Maine,KBXM,43.8922,-69.9386
US,Maine,KOLD,44.9528,-68.6743
US,Maine,KOWK,44.7155,-69.8665
US,Maine,KPNN,45.2007,-67.5644
US,Maine,KPQI,46.689,-68.0448
US,Maine,KPWM,43.6462,-70.3093
US,Maine,KRKD,44.0601,-69.0992
US,Maine,KSFM,43.3939,-70.708
US,Maine,KFVE,47.2855,-68.3128
US,Maine,KWVL,44.5332,-69.6755
US,Maryland,KADW,38.8108,-76.867
US,Maryland,KANP,38.9429,-76.5684
US,Maryland,KAPG,39.4662,-76.1688
US,Maryland,KBWI,39.1753,-76.6683
US,Maryland,KCBE,39.6154,-78.7609
US,Maryland,KCGE,38.5393,-76.0304
US,Maryland,KCGS,38.9806,-76.9223
US,Maryland,KESN,38.8042,-76.069
US,Maryland,KFDK,39.4176,-77.3743
US,Maryland,KFME,39.0854,-76.7594
US,Maryland,KGAI,39.1683,-77.166
US,Maryland,KHGR,39.7079,-77.7295
US,Maryland,KMTN,39.3257,-76.4138
US,Maryland,KNHK,38.286,-76.4118
US,Maryland,KOXB,38.3104,-75.124
US,Maryland,KSBY,38.3405,-75.5103
US,Massachusetts,KACK,41.2531,-70.0602
US,Massachusetts,TJAB,18.45,-66.6753
US,Massachusetts,KBAF,42.1578,-72.7156
US,Massachusetts,KBED,42.47,-71.289
US,Massachusetts,KBOS,42.3643,-71.0052
US,Massachusetts,TJBQ,18.4949,-67.1294
US,Massachusetts,KBVY,42.5842,-70.9165
US,Massachusetts,TJCP,18.3133,-65.3043
US,Massachusetts,KEWB,41.6761,-70.9569
US,Massachusetts,TJFA,18.3089,-65.6619
US,Massachusetts,KFMH,41.6584,-70.5214
